time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;
3.66399;1.060692;1.045634;1.011716;1.019457;1.020986;1.070719;1.063123;1.090749;1.057902;1.052786;1.058243;1.055941;1.051335;1.037085;0.999735;223.714192;-15.215631;1.059651;1.097195;0.999706;32.290052;41.575302;1.049188;1.140420;0.999750;12.368384;20.769125;1.012960;1.024655;1.000043;-2.235522;12.792897;1.070719;1.173205;1.000097;5.286274;17.128180;1.097032;1.181060;0.217175;0.127171;
3.67218;1.060691;1.045635;1.011696;1.019493;1.021024;1.070751;1.063135;1.090729;1.057917;1.052803;1.058267;1.055972;1.051364;1.037106;0.999741;223.659697;-15.232851;1.059648;1.097252;0.999712;32.207289;41.572454;1.049189;1.140401;0.999746;12.256448;20.769342;1.012940;1.025063;1.000065;-2.110208;12.777706;1.070751;1.172567;1.000065;5.407457;17.109034;1.097005;1.181597;0.217175;0.127171;
3.6876;1.060688;1.045636;1.011653;1.019550;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056027;1.051414;1.037136;0.999753;223.585171;-15.265589;1.059642;1.097372;0.999722;32.082684;41.570771;1.049189;1.140394;0.999737;12.014923;20.783386;1.012899;1.025893;1.000103;-1.851341;12.746664;1.070809;1.171407;1.000004;5.586899;17.075979;1.096952;1.182658;0.217175;0.127171;
3.6876;1.060688;1.045636;1.011653;1.019550;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056027;1.051414;1.037136;0.999753;223.585171;-15.265589;1.059642;1.097372;0.999722;32.082684;41.570771;1.049189;1.140394;0.999737;12.014923;20.783386;1.012899;1.025893;1.000103;-1.851341;12.746664;1.070809;1.171407;1.000004;5.586899;17.075979;1.096952;1.182658;0.217175;0.127171;
3.6876;1.060688;1.045636;1.011653;1.019550;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056027;1.051414;1.037136;0.999753;223.585168;-15.265591;1.059642;1.097372;0.999722;32.082677;41.570772;1.049189;1.140394;0.999737;12.014906;20.783388;1.012899;1.025893;1.000103;-1.851323;12.746662;1.070809;1.171407;1.000004;5.586908;17.075978;1.096952;1.182658;0.217175;0.127171;
3.68761;1.060688;1.045636;1.011653;1.019551;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056027;1.051414;1.037136;0.999753;223.585164;-15.265593;1.059642;1.097372;0.999722;32.082671;41.570772;1.049189;1.140394;0.999737;12.014889;20.783389;1.012899;1.025893;1.000103;-1.851305;12.746659;1.070809;1.171407;1.000004;5.586918;17.075976;1.096952;1.182658;0.217175;0.127171;
3.68761;1.060688;1.045636;1.011653;1.019551;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056028;1.051414;1.037136;0.999753;223.585157;-15.265597;1.059642;1.097372;0.999722;32.082657;41.570772;1.049189;1.140394;0.999737;12.014855;20.783392;1.012899;1.025893;1.000103;-1.851270;12.746655;1.070809;1.171407;1.000004;5.586937;17.075972;1.096952;1.182659;0.217175;0.127171;
3.68761;1.060688;1.045636;1.011653;1.019551;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056028;1.051414;1.037136;0.999753;223.585142;-15.265606;1.059642;1.097372;0.999722;32.082630;41.570772;1.049189;1.140394;0.999737;12.014787;20.783398;1.012899;1.025893;1.000103;-1.851198;12.746647;1.070809;1.171406;1.000004;5.586975;17.075964;1.096952;1.182659;0.217175;0.127171;
3.68762;1.060688;1.045636;1.011653;1.019551;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056028;1.051414;1.037136;0.999753;223.585113;-15.265623;1.059642;1.097372;0.999722;32.082576;41.570773;1.049189;1.140394;0.999737;12.014651;20.783410;1.012898;1.025894;1.000103;-1.851056;12.746630;1.070809;1.171406;1.000004;5.587052;17.075948;1.096952;1.182659;0.217175;0.127171;
3.68764;1.060688;1.045636;1.011653;1.019551;1.021091;1.070809;1.063148;1.090688;1.057934;1.052826;1.058305;1.056028;1.051414;1.037136;0.999753;223.585054;-15.265657;1.059642;1.097372;0.999722;32.082468;41.570773;1.049189;1.140394;0.999737;12.014379;20.783434;1.012898;1.025895;1.000103;-1.850771;12.746596;1.070809;1.171405;1.000004;5.587205;17.075915;1.096952;1.182661;0.217175;0.127171;
3.68767;1.060688;1.045636;1.011653;1.019551;1.021091;1.070810;1.063148;1.090688;1.057934;1.052826;1.058306;1.056028;1.051414;1.037137;0.999753;223.584938;-15.265726;1.059642;1.097372;0.999722;32.082251;41.570775;1.049189;1.140394;0.999737;12.013835;20.783482;1.012898;1.025896;1.000103;-1.850202;12.746528;1.070810;1.171402;1.000003;5.587511;17.075851;1.096952;1.182663;0.217175;0.127171;
3.68773;1.060688;1.045636;1.011653;1.019551;1.021091;1.070810;1.063148;1.090688;1.057935;1.052826;1.058306;1.056028;1.051414;1.037137;0.999753;223.584705;-15.265863;1.059642;1.097373;0.999722;32.081819;41.570778;1.049189;1.140394;0.999737;12.012746;20.783578;1.012898;1.025900;1.000103;-1.849062;12.746392;1.070810;1.171398;1.000003;5.588123;17.075721;1.096952;1.182667;0.217175;0.127171;
3.68786;1.060688;1.045636;1.011652;1.019551;1.021092;1.070810;1.063148;1.090687;1.057935;1.052826;1.058306;1.056028;1.051414;1.037137;0.999753;223.584241;-15.266137;1.059642;1.097374;0.999722;32.080957;41.570784;1.049189;1.140394;0.999737;12.010567;20.783770;1.012898;1.025907;1.000104;-1.846781;12.746121;1.070810;1.171388;1.000003;5.589343;17.075463;1.096951;1.182676;0.217175;0.127171;
3.68812;1.060688;1.045636;1.011652;1.019552;1.021093;1.070811;1.063148;1.090687;1.057935;1.052826;1.058307;1.056029;1.051415;1.037137;0.999753;223.583320;-15.266685;1.059642;1.097376;0.999722;32.079241;41.570797;1.049189;1.140394;0.999737;12.006201;20.784159;1.012897;1.025922;1.000104;-1.842213;12.745577;1.070811;1.171369;1.000002;5.591770;17.074947;1.096951;1.182695;0.217175;0.127171;
3.68863;1.060687;1.045636;1.011650;1.019554;1.021095;1.070813;1.063148;1.090685;1.057935;1.052827;1.058308;1.056031;1.051417;1.037138;0.999754;223.581511;-15.267781;1.059642;1.097380;0.999722;32.075844;41.570827;1.049189;1.140395;0.999737;11.997437;20.784951;1.012896;1.025951;1.000105;-1.833055;12.744487;1.070813;1.171332;0.999999;5.596571;17.073919;1.096949;1.182731;0.217175;0.127171;
3.68965;1.060687;1.045636;1.011647;1.019557;1.021099;1.070817;1.063149;1.090682;1.057936;1.052828;1.058310;1.056035;1.051420;1.037140;0.999755;223.578015;-15.269974;1.059641;1.097389;0.999723;32.069186;41.570904;1.049189;1.140396;0.999736;11.979782;20.786594;1.012893;1.026009;1.000108;-1.814649;12.742296;1.070817;1.171257;0.999995;5.605961;17.071877;1.096945;1.182804;0.217175;0.127171;
3.6917;1.060687;1.045635;1.011641;1.019564;1.021107;1.070824;1.063150;1.090676;1.057936;1.052830;1.058314;1.056042;1.051426;1.037143;0.999756;223.571520;-15.274365;1.059641;1.097406;0.999724;32.056419;41.571123;1.049189;1.140398;0.999735;11.943964;20.790111;1.012887;1.026127;1.000112;-1.777481;12.737876;1.070824;1.171108;0.999987;5.623893;17.067850;1.096938;1.182951;0.217175;0.127171;
3.6958;1.060686;1.045635;1.011629;1.019576;1.021123;1.070839;1.063150;1.090664;1.057937;1.052832;1.058322;1.056056;1.051438;1.037148;0.999759;223.560523;-15.283158;1.059639;1.097442;0.999727;32.033083;41.571828;1.049188;1.140406;0.999733;11.870330;20.798068;1.012875;1.026366;1.000121;-1.701764;12.728885;1.070839;1.170813;0.999970;5.656376;17.060024;1.096923;1.183246;0.217175;0.127171;
3.70399;1.060683;1.045634;1.011603;1.019599;1.021152;1.070868;1.063150;1.090640;1.057935;1.052834;1.058335;1.056083;1.051461;1.037157;0.999766;223.546565;-15.300777;1.059635;1.097516;0.999733;31.995241;41.574322;1.049187;1.140429;0.999729;11.715265;20.817638;1.012850;1.026860;1.000138;-1.545186;12.710330;1.070868;1.170241;0.999937;5.707882;17.045310;1.096893;1.183845;0.217175;0.127171;
3.72037;1.060678;1.045629;1.011547;1.019633;1.021203;1.070921;1.063138;1.090587;1.057919;1.052827;1.058354;1.056133;1.051500;1.037164;0.999778;223.551221;-15.336004;1.059627;1.097681;0.999743;31.955030;41.583787;1.049183;1.140511;0.999720;11.375591;20.871112;1.012798;1.027907;1.000166;-1.214561;12.671254;1.070921;1.169178;0.999870;5.757906;17.019741;1.096832;1.185067;0.217173;0.127169;
3.75314;1.060663;1.045610;1.011422;1.019657;1.021270;1.071006;1.063078;1.090475;1.057836;1.052766;1.058356;1.056213;1.051553;1.037139;0.999803;223.692872;-15.405387;1.059607;1.098075;0.999765;32.015871;41.621521;1.049168;1.140815;0.999705;10.591412;21.032609;1.012682;1.030221;1.000201;-0.509647;12.588132;1.071006;1.167465;0.999740;5.657179;16.984700;1.096707;1.187558;0.217167;0.127163;
3.81868;1.060619;1.045538;1.011126;1.019531;1.021250;1.071071;1.062828;1.090234;1.057503;1.052484;1.058221;1.056265;1.051541;1.036944;0.999849;224.496368;-15.533585;1.059554;1.099132;0.999805;32.667819;41.774438;1.049110;1.141980;0.999679;8.708084;21.545749;1.012417;1.035520;1.000185;0.870756;12.426892;1.071071;1.166181;0.999516;4.793078;16.979574;1.096465;1.192398;0.217145;0.127142;
3.88421;1.060556;1.045423;1.010785;1.019190;1.021026;1.070977;1.062434;1.089985;1.056996;1.052029;1.057919;1.056161;1.051370;1.036584;0.999888;225.945836;-15.641139;1.059484;1.100532;0.999840;33.945581;42.028217;1.049017;1.143835;0.999661;6.533048;22.271410;1.012121;1.041446;1.000071;1.982456;12.303952;1.070977;1.168045;0.999361;3.270649;17.057649;1.096247;1.196768;0.217109;0.127107;
3.9058;1.060531;1.045377;1.010669;1.019040;1.020911;1.070913;1.062283;1.089904;1.056808;1.051857;1.057793;1.056094;1.051283;1.036440;0.999899;226.540402;-15.671067;1.059458;1.101054;0.999849;34.470274;42.130938;1.048980;1.144567;0.999657;5.787957;22.543031;1.012021;1.043451;1.000019;2.236769;12.279352;1.070913;1.169328;0.999328;2.698370;17.098702;1.096184;1.198029;0.217095;0.127093;
3.9058;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051284;1.036442;0.999899;226.540510;-15.671761;1.059458;1.101054;0.999849;34.470415;42.129846;1.048981;1.144567;0.999657;5.787470;22.542169;1.012021;1.043446;1.000019;2.236742;12.277994;1.070913;1.169328;0.999328;2.698190;17.097618;1.096186;1.197995;0.217095;0.127093;
3.9058;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051284;1.036442;0.999899;226.540563;-15.671820;1.059458;1.101050;0.999849;34.470424;42.129902;1.048981;1.144561;0.999657;5.787460;22.542124;1.012021;1.043446;1.000019;2.236799;12.277966;1.070913;1.169325;0.999328;2.698093;17.097539;1.096186;1.197995;0.217095;0.127093;
3.9058;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051284;1.036442;0.999899;226.540592;-15.671821;1.059458;1.101050;0.999849;34.470451;42.129908;1.048981;1.144561;0.999657;5.787424;22.542137;1.012021;1.043446;1.000019;2.236812;12.277964;1.070913;1.169325;0.999328;2.698063;17.097541;1.096186;1.197995;0.217095;0.127093;
3.90581;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051284;1.036442;0.999899;226.540650;-15.671820;1.059458;1.101051;0.999849;34.470505;42.129915;1.048981;1.144562;0.999657;5.787351;22.542167;1.012021;1.043446;1.000019;2.236833;12.277964;1.070913;1.169325;0.999328;2.698008;17.097551;1.096186;1.197995;0.217095;0.127093;
3.90581;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051284;1.036442;0.999899;226.540770;-15.671829;1.059458;1.101051;0.999849;34.470610;42.129938;1.048981;1.144561;0.999657;5.787209;22.542217;1.012021;1.043447;1.000019;2.236884;12.277957;1.070913;1.169325;0.999328;2.697885;17.097554;1.096186;1.197996;0.217095;0.127093;
3.90582;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051284;1.036442;0.999899;226.541008;-15.671840;1.059458;1.101051;0.999849;34.470823;42.129979;1.048981;1.144562;0.999657;5.786921;22.542325;1.012021;1.043447;1.000019;2.236981;12.277948;1.070913;1.169326;0.999328;2.697648;17.097572;1.096185;1.197996;0.217095;0.127093;
3.90583;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056810;1.051859;1.057794;1.056095;1.051283;1.036441;0.999899;226.541483;-15.671861;1.059458;1.101051;0.999849;34.471248;42.130060;1.048980;1.144562;0.999657;5.786346;22.542539;1.012021;1.043449;1.000019;2.237175;12.277929;1.070913;1.169327;0.999328;2.697173;17.097607;1.096185;1.197997;0.217095;0.127093;
3.90587;1.060532;1.045378;1.010669;1.019041;1.020912;1.070913;1.062286;1.089910;1.056809;1.051859;1.057794;1.056095;1.051283;1.036441;0.999899;226.542433;-15.671904;1.059458;1.101052;0.999849;34.472098;42.130223;1.048980;1.144563;0.999657;5.785197;22.542968;1.012021;1.043452;1.000019;2.237562;12.277891;1.070913;1.169329;0.999328;2.696224;17.097677;1.096185;1.197999;0.217095;0.127093;
3.90593;1.060532;1.045378;1.010668;1.019040;1.020911;1.070913;1.062285;1.089910;1.056809;1.051858;1.057793;1.056095;1.051283;1.036441;0.999899;226.544334;-15.671990;1.059458;1.101054;0.999849;34.473800;42.130549;1.048980;1.144566;0.999657;5.782897;22.543826;1.012020;1.043458;1.000019;2.238335;12.277815;1.070913;1.169333;0.999328;2.694326;17.097816;1.096185;1.198003;0.217095;0.127093;
3.90606;1.060531;1.045378;1.010668;1.019039;1.020911;1.070913;1.062284;1.089909;1.056808;1.051857;1.057793;1.056094;1.051282;1.036440;0.999899;226.548137;-15.672162;1.059458;1.101057;0.999850;34.477204;42.131200;1.048980;1.144570;0.999657;5.778298;22.545543;1.012020;1.043470;1.000018;2.239881;12.277664;1.070913;1.169342;0.999328;2.690530;17.098096;1.096185;1.198010;0.217095;0.127093;
3.90631;1.060531;1.045377;1.010666;1.019037;1.020909;1.070912;1.062282;1.089908;1.056805;1.051855;1.057791;1.056093;1.051281;1.036438;0.999899;226.555749;-15.672505;1.059458;1.101063;0.999850;34.484017;42.132505;1.048980;1.144580;0.999657;5.769099;22.548977;1.012018;1.043495;1.000018;2.242964;12.277363;1.070912;1.169359;0.999328;2.682934;17.098656;1.096184;1.198025;0.217095;0.127093;
3.90683;1.060530;1.045376;1.010663;1.019033;1.020906;1.070910;1.062279;1.089906;1.056800;1.051850;1.057788;1.056092;1.051279;1.036434;0.999899;226.570998;-15.673190;1.059457;1.101076;0.999850;34.497663;42.135117;1.048979;1.144598;0.999657;5.750698;22.555853;1.012016;1.043544;1.000016;2.249101;12.276764;1.070910;1.169394;0.999327;2.667731;17.099780;1.096183;1.198055;0.217094;0.127092;
3.90785;1.060529;1.045373;1.010658;1.019025;1.020900;1.070906;1.062271;1.089903;1.056791;1.051841;1.057781;1.056088;1.051274;1.036427;0.999900;226.601592;-15.674554;1.059456;1.101102;0.999850;34.525039;42.140359;1.048977;1.144636;0.999656;5.713884;22.569627;1.012011;1.043643;1.000013;2.261255;12.275583;1.070906;1.169465;0.999326;2.637286;17.102040;1.096180;1.198115;0.217094;0.127091;
3.9099;1.060527;1.045369;1.010646;1.019009;1.020888;1.070899;1.062255;1.089895;1.056771;1.051824;1.057767;1.056080;1.051265;1.036412;0.999901;226.663166;-15.677260;1.059453;1.101155;0.999851;34.580117;42.150907;1.048973;1.144711;0.999656;5.640214;22.597269;1.012001;1.043840;1.000007;2.285079;12.273287;1.070899;1.169609;0.999323;2.576239;17.106611;1.096174;1.198233;0.217092;0.127090;
3.91399;1.060522;1.045359;1.010623;1.018977;1.020862;1.070884;1.062224;1.089880;1.056732;1.051787;1.057740;1.056065;1.051245;1.036381;0.999903;226.787835;-15.682585;1.059448;1.101261;0.999853;34.691550;42.172260;1.048965;1.144863;0.999655;5.492722;22.652921;1.011981;1.044234;0.999995;2.330772;12.268965;1.070884;1.169907;0.999318;2.453576;17.115954;1.096162;1.198468;0.217089;0.127087;
3.92219;1.060511;1.045340;1.010577;1.018910;1.020809;1.070853;1.062160;1.089850;1.056653;1.051714;1.057685;1.056032;1.051205;1.036319;0.999906;227.043060;-15.692894;1.059437;1.101475;0.999856;34.919291;42.215956;1.048950;1.145173;0.999654;5.197273;22.765607;1.011942;1.045023;0.999971;2.414193;12.261430;1.070853;1.170540;0.999308;2.206384;17.135413;1.096139;1.198923;0.217083;0.127081;
3.93857;1.060490;1.045300;1.010484;1.018769;1.020695;1.070782;1.062030;1.089791;1.056493;1.051566;1.057569;1.055960;1.051118;1.036192;0.999913;227.575454;-15.712199;1.059415;1.101915;0.999863;35.392353;42.307027;1.048918;1.145816;0.999652;4.605643;22.995860;1.011863;1.046599;0.999921;2.548214;12.250998;1.070782;1.171949;0.999295;1.707796;17.177166;1.096096;1.199780;0.217071;0.127069;
3.97134;1.060446;1.045215;1.010299;1.018467;1.020440;1.070617;1.061767;1.089683;1.056173;1.051267;1.057327;1.055793;1.050926;1.035929;0.999925;228.713753;-15.746132;1.059369;1.102827;0.999874;36.392796;42.501314;1.048850;1.147167;0.999650;3.427562;23.470643;1.011707;1.049716;0.999816;2.681678;12.249693;1.070617;1.175250;0.999285;0.718416;17.269777;1.096022;1.201260;0.217044;0.127043;
4.03687;1.060355;1.045039;1.009947;1.017830;1.019868;1.070232;1.061263;1.089510;1.055585;1.050708;1.056843;1.055406;1.050508;1.035420;0.999939;231.155523;-15.801305;1.059277;1.104666;0.999889;38.480582;42.914758;1.048711;1.149953;0.999651;1.144442;24.436635;1.011414;1.055592;0.999621;2.447370;12.323781;1.070232;1.182948;0.999329;-1.066937;17.472390;1.095925;1.203201;0.216990;0.126990;
4.10241;1.060270;1.044870;1.009632;1.017217;1.019277;1.069831;1.060838;1.089406;1.055119;1.050255;1.056414;1.055006;1.050102;1.034986;0.999941;233.641099;-15.847687;1.059192;1.106378;0.999893;40.522153;43.329174;1.048578;1.152611;0.999659;-0.986649;25.375135;1.011156;1.060749;0.999476;1.660527;12.487108;1.069831;1.190970;0.999441;-2.437005;17.673732;1.095898;1.203745;0.216937;0.126938;
4.16795;1.060201;1.044727;1.009374;1.016711;1.018757;1.069490;1.060550;1.089383;1.054828;1.049963;1.056106;1.054668;1.049778;1.034688;0.999931;235.929594;-15.898684;1.059123;1.107753;0.999890;42.315167;43.697934;1.048468;1.154806;0.999675;-2.903954;26.222125;1.010949;1.064891;0.999410;0.541600;12.710149;1.069492;1.197761;0.999596;-3.246954;17.841831;1.095939;1.202926;0.216893;0.126895;
4.23348;1.060161;1.044631;1.009186;1.016381;1.018386;1.069276;1.060432;1.089442;1.054741;1.049866;1.055964;1.054459;1.049596;1.034564;0.999911;237.798140;-15.966605;1.059080;1.108613;0.999879;43.697465;43.977669;1.048397;1.156240;0.999696;-4.558022;26.923015;1.010803;1.067795;0.999434;-0.638005;12.951110;1.069280;1.201996;0.999766;-3.450230;17.952244;1.096037;1.200961;0.216863;0.126866;
4.29902;1.060155;1.044592;1.009077;1.016267;1.018218;1.069231;1.060487;1.089566;1.054847;1.049957;1.056001;1.054416;1.049584;1.034621;0.999884;239.072453;-16.056982;1.059068;1.108851;0.999863;44.568346;44.138341;1.048372;1.156727;0.999722;-5.906406;27.439639;1.010726;1.069348;0.999540;-1.612892;13.164526;1.069235;1.202895;0.999924;-3.096522;17.993654;1.096173;1.198252;0.216851;0.126854;
4.33876;1.060167;1.044599;1.009050;1.016305;1.018223;1.069289;1.060591;1.089658;1.054987;1.050088;1.056103;1.054473;1.049659;1.034732;0.999866;239.505787;-16.121499;1.059076;1.108691;0.999853;44.832926;44.171654;1.048382;1.156539;0.999739;-6.555821;27.653277;1.010712;1.069632;0.999631;-2.005167;13.261164;1.069292;1.201761;1.000004;-2.671749;17.985794;1.096261;1.196486;0.216853;0.126856;
4.33876;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050088;1.056104;1.054474;1.049660;1.034733;0.999866;239.505767;-16.122344;1.059076;1.108691;0.999853;44.832799;44.170672;1.048382;1.156539;0.999739;-6.556317;27.652787;1.010712;1.069630;0.999631;-2.005333;13.258225;1.069290;1.201761;1.000004;-2.671907;17.985825;1.096261;1.196488;0.216853;0.126856;
4.33876;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050088;1.056104;1.054474;1.049660;1.034733;0.999866;239.505793;-16.122359;1.059076;1.108687;0.999853;44.832741;44.170632;1.048382;1.156535;0.999739;-6.556328;27.652759;1.010712;1.069630;0.999631;-2.005321;13.258323;1.069290;1.201791;1.000004;-2.671875;17.985820;1.096261;1.196488;0.216853;0.126856;
4.33876;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050088;1.056104;1.054474;1.049660;1.034733;0.999866;239.505801;-16.122361;1.059076;1.108687;0.999853;44.832745;44.170632;1.048382;1.156535;0.999739;-6.556343;27.652764;1.010712;1.069630;0.999631;-2.005330;13.258325;1.069290;1.201791;1.000004;-2.671861;17.985819;1.096261;1.196488;0.216853;0.126856;
4.33876;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050088;1.056104;1.054474;1.049660;1.034733;0.999866;239.505816;-16.122364;1.059076;1.108687;0.999853;44.832757;44.170635;1.048382;1.156535;0.999739;-6.556373;27.652775;1.010712;1.069630;0.999631;-2.005349;13.258324;1.069290;1.201789;1.000004;-2.671836;17.985819;1.096261;1.196488;0.216853;0.126856;
4.33877;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050089;1.056104;1.054474;1.049660;1.034733;0.999866;239.505849;-16.122372;1.059076;1.108687;0.999853;44.832770;44.170634;1.048382;1.156535;0.999739;-6.556433;27.652791;1.010712;1.069630;0.999631;-2.005383;13.258339;1.069290;1.201791;1.000004;-2.671781;17.985816;1.096261;1.196487;0.216853;0.126856;
4.33878;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050089;1.056104;1.054474;1.049660;1.034733;0.999866;239.505914;-16.122386;1.059076;1.108687;0.999853;44.832804;44.170636;1.048382;1.156535;0.999739;-6.556552;27.652827;1.010712;1.069630;0.999631;-2.005454;13.258358;1.069290;1.201790;1.000004;-2.671674;17.985812;1.096261;1.196487;0.216853;0.126856;
4.33879;1.060168;1.044599;1.009051;1.016305;1.018224;1.069290;1.060592;1.089658;1.054987;1.050089;1.056104;1.054475;1.049660;1.034733;0.999866;239.506044;-16.122414;1.059076;1.108687;0.999853;44.832872;44.170640;1.048382;1.156535;0.999739;-6.556791;27.652899;1.010712;1.069630;0.999632;-2.005596;13.258396;1.069290;1.201789;1.000004;-2.671461;17.985804;1.096261;1.196486;0.216853;0.126856;
